-3.060325375874735521e+00 1.006989858789238070e+02
-3.059292430017512832e+00 1.006734543250092457e+02
-3.058259479460150754e+00 1.006479239685388620e+02
-3.057226524200852946e+00 1.006223948086211664e+02
-3.056193564237817739e+00 1.005968668439303855e+02
-3.055160599569248348e+00 1.005713400741922499e+02
-3.054127630193341769e+00 1.005458144987438658e+02
-3.053094656108294558e+00 1.005202901167623395e+02
-3.052061677312305488e+00 1.004947669274704793e+02
-3.051028693803569780e+00 1.004692449302968527e+02
-3.049995705580280436e+00 1.004437241241671330e+02
-3.048962712640634010e+00 1.004182045083726962e+02
-3.047929714982821281e+00 1.003926860823649605e+02
-3.046896712605033919e+00 1.003671688453667628e+02
-3.045863705505463592e+00 1.003416527965780602e+02
-3.044830693682298861e+00 1.003161379353130940e+02
-3.043797677133729174e+00 1.002906242607489986e+02
-3.042764655857940426e+00 1.002651117722228804e+02
-3.041731629853121177e+00 1.002396004690032782e+02
-3.040698599117455103e+00 1.002140903501530005e+02
-3.039665563649127211e+00 1.001885814150548839e+02
-3.038632523446320288e+00 1.001630736629774816e+02
-3.037599478507218898e+00 1.001375670933950488e+02
-3.036566428830000941e+00 1.001120617054389896e+02
-3.035533374412849650e+00 1.000865574978749351e+02
-3.034500315253943370e+00 1.000610544705429135e+02
-3.033467251351459115e+00 1.000355526222771374e+02
-3.032434182703575232e+00 1.000100519527347558e+02
-3.031401109308467401e+00 9.998455246132144225e+01
-3.030368031164309972e+00 9.995905414652857246e+01
-3.029334948269278627e+00 9.993355700812755060e+01
-3.028301860621545494e+00 9.990806104524979503e+01
-3.027268768219282258e+00 9.988256625734668148e+01
-3.026235671060659271e+00 9.985707264354962831e+01
-3.025202569143848219e+00 9.983158020299001123e+01
-3.024169462467016345e+00 9.980608893509638335e+01
-3.023136351028331781e+00 9.978059883918299988e+01
-3.022103234825960882e+00 9.975510991378695280e+01
-3.021070113858070894e+00 9.972962215911394424e+01
-3.020036988122824617e+00 9.970413557402109461e+01
-3.019003857618386633e+00 9.967865015779977966e+01
-3.017970722342918855e+00 9.965316590976426880e+01
-3.016937582294583198e+00 9.962768282877166826e+01
-3.015904437471539357e+00 9.960220091436478640e+01
-3.014871287871948358e+00 9.957672016620077216e+01
-3.013838133493965898e+00 9.955124058320529912e+01
-3.012804974335751673e+00 9.952576216409831034e+01
-3.011771810395460491e+00 9.950028490881122423e+01
-3.010738641671249827e+00 9.947480881663543073e+01
-3.009705468161270048e+00 9.944933388610803604e+01
-3.008672289863677740e+00 9.942386011711474225e+01
-3.007639106776621496e+00 9.939838750912980458e+01
-3.006605918898254348e+00 9.937291606055315185e+01
-3.005572726226727109e+00 9.934744577108764929e+01
-3.004539528760186151e+00 9.932197664041326846e+01
-3.003506326496779621e+00 9.929650866729568293e+01
-3.002473119434657001e+00 9.927104185043195628e+01
-3.001439907571961108e+00 9.924557618998213115e+01
-3.000406690906838314e+00 9.922011168512328538e+01
-2.999373469437430106e+00 9.919464833514683733e+01
-2.998340243161879748e+00 9.916918613872701371e+01
-2.997307012078330057e+00 9.914372509510948817e+01
-2.996273776184918969e+00 9.911826520431714016e+01
-2.995240535479787969e+00 9.909280646511560064e+01
-2.994207289961072771e+00 9.906734887649913901e+01
-2.993174039626913530e+00 9.904189243803344311e+01
-2.992140784475444626e+00 9.901643714916990291e+01
-2.991107524504800885e+00 9.899098300899423464e+01
-2.990074259713115357e+00 9.896553001643206926e+01
-2.989040990098523753e+00 9.894007817100339253e+01
-2.988007715659155572e+00 9.891462747206820438e+01
-2.986974436393142973e+00 9.888917791864358264e+01
-2.985941152298613677e+00 9.886372951020379674e+01
-2.984907863373696735e+00 9.883828224581165500e+01
-2.983874569616521644e+00 9.881283612471285949e+01
-2.982841271025213015e+00 9.878739114629023277e+01
-2.981807967597896347e+00 9.876194730976659741e+01
-2.980774659332696697e+00 9.873650461434192493e+01
-2.979741346227735566e+00 9.871106305928475422e+01
-2.978708028281137565e+00 9.868562264386362415e+01
-2.977674705491021534e+00 9.866018336695847779e+01
-2.976641377855510306e+00 9.863474522808931511e+01
-2.975608045372718724e+00 9.860930822689040554e+01
-2.974574708040767845e+00 9.858387236260742270e+01
-2.973541365857770735e+00 9.855843763382316070e+01
-2.972508018821847564e+00 9.853300403996617263e+01
-2.971474666931109176e+00 9.850757158035071370e+01
-2.970441310183672190e+00 9.848214025449676967e+01
-2.969407948577647449e+00 9.845671006174146100e+01
-2.968374582111145799e+00 9.843128100055326968e+01
-2.967341210782278971e+00 9.840585307074935884e+01
-2.966307834589154258e+00 9.838042627164396947e+01
-2.965274453529881171e+00 9.835500060245993836e+01
-2.964241067602563895e+00 9.832957606221435753e+01
-2.963207676805312829e+00 9.830415265035863115e+01
-2.962174281136228604e+00 9.827873036577273069e+01
-2.961140880593418956e+00 9.825330920790803191e+01
-2.960107475174983627e+00 9.822788917642168371e+01
-2.959074064879022359e+00 9.820247027017077812e+01
-2.958040649703641112e+00 9.817705248819528663e+01
-2.957007229646934743e+00 9.815163582992373392e+01
-2.955973804707003438e+00 9.812622029496753839e+01
-2.954940374881942500e+00 9.810080588234382049e+01
-2.953906940169849893e+00 9.807539259077250904e+01
-2.952873500568819587e+00 9.804998042007073877e+01
-2.951840056076946439e+00 9.802456936934704856e+01
-2.950806606692322642e+00 9.799915943807569363e+01
-2.949773152413039057e+00 9.797375062504521281e+01
-2.948739693237186987e+00 9.794834292966129397e+01
-2.947706229162856406e+00 9.792293635153534126e+01
-2.946672760188134177e+00 9.789753088925014879e+01
-2.945639286311108496e+00 9.787212654259998601e+01
-2.944605807529866226e+00 9.784672331078485286e+01
-2.943572323842492011e+00 9.782132119243323132e+01
-2.942538835247068718e+00 9.779592018740798665e+01
-2.941505341741680546e+00 9.777052029490907614e+01
-2.940471843324408141e+00 9.774512151404505289e+01
-2.939438339993333038e+00 9.771972384429015790e+01
-2.938404831746534107e+00 9.769432728436436264e+01
-2.937371318582089330e+00 9.766893183367332654e+01
-2.936337800498078909e+00 9.764353749175991481e+01
-2.935304277492575942e+00 9.761814425780121951e+01
-2.934270749563655301e+00 9.759275213108865898e+01
-2.933237216709393191e+00 9.756736111043358051e+01
-2.932203678927861823e+00 9.754197119508170033e+01
-2.931170136217132516e+00 9.751658238487299002e+01
-2.930136588575275702e+00 9.749119467884740686e+01
-2.929103036000361815e+00 9.746580807611350394e+01
-2.928069478490457733e+00 9.744042257566552223e+01
-2.927035916043633001e+00 9.741503817690913536e+01
-2.926002348657952279e+00 9.738965487950147804e+01
-2.924968776331480669e+00 9.736427268239108912e+01
-2.923935199062281498e+00 9.733889158452649326e+01
-2.922901616848419870e+00 9.731351158567909465e+01
-2.921868029687956003e+00 9.728813268447741791e+01
-2.920834437578950116e+00 9.726275488028143457e+01
-2.919800840519463314e+00 9.723737817306829356e+01
-2.918767238507552708e+00 9.721200256144364005e+01
-2.917733631541274519e+00 9.718662804474459449e+01
-2.916700019618687634e+00 9.716125462214827735e+01
-2.915666402737844720e+00 9.713588229260318485e+01
-2.914632780896801112e+00 9.711051105615507595e+01
-2.913599154093607702e+00 9.708514091166100002e+01
-2.912565522326318934e+00 9.705977185790951012e+01
-2.911531885592982594e+00 9.703440389471774097e+01
-2.910498243891649572e+00 9.700903702096562142e+01
-2.909464597220367210e+00 9.698367123621888197e+01
-2.908430945577183735e+00 9.695830653960888412e+01
-2.907397288960144710e+00 9.693294293040418097e+01
-2.906363627367294367e+00 9.690758040727899925e+01
-2.905329960796676492e+00 9.688221897007333894e+01
-2.904296289246334872e+00 9.685685861814717157e+01
-2.903262612714309743e+00 9.683149935028902178e+01
-2.902228931198642670e+00 9.680614116590457741e+01
-2.901195244697371667e+00 9.678078406435379577e+01
-2.900161553208534748e+00 9.675542804492809523e+01
-2.899127856730168595e+00 9.673007310639313516e+01
-2.898094155260310334e+00 9.670471924822317078e+01
-2.897060448796994425e+00 9.667936646996105310e+01
-2.896026737338253110e+00 9.665401477053244150e+01
-2.894993020882119961e+00 9.662866414911444224e+01
-2.893959299426625442e+00 9.660331460527277159e+01
-2.892925572969800463e+00 9.657796613800164209e+01
-2.891891841509674155e+00 9.655261874645532316e+01
-2.890858105044271653e+00 9.652727243013094949e+01
-2.889824363571623422e+00 9.650192718799988256e+01
-2.888790617089751933e+00 9.647658301953639182e+01
-2.887756865596683653e+00 9.645123992389473244e+01
-2.886723109090441497e+00 9.642589789990914539e+01
-2.885689347569045715e+00 9.640055694741961645e+01
-2.884655581030519222e+00 9.637521706539752131e+01
-2.883621809472882269e+00 9.634987825304285991e+01
-2.882588032894154217e+00 9.632454050985272431e+01
-2.881554251292344215e+00 9.629920383468422074e+01
-2.880520464665477842e+00 9.627386822698873914e+01
-2.879486673011568687e+00 9.624853368592056313e+01
-2.878452876328629895e+00 9.622320021081678476e+01
-2.877419074614673278e+00 9.619786780062592868e+01
-2.876385267867711981e+00 9.617253645466226430e+01
-2.875351456085756041e+00 9.614720617246861423e+01
-2.874317639266815050e+00 9.612187695319926206e+01
-2.873283817408896379e+00 9.609654879598555510e+01
-2.872249990510008288e+00 9.607122169986747906e+01
-2.871216158568156374e+00 9.604589566420501967e+01
-2.870182321581345786e+00 9.602057068842668741e+01
-2.869148479547579900e+00 9.599524677170963116e+01
-2.868114632464860314e+00 9.596992391291091451e+01
-2.867080780331189960e+00 9.594460211173340269e+01
-2.866046923144566883e+00 9.591928136707988983e+01
-2.865013060902992237e+00 9.589396167844751062e+01
-2.863979193604462736e+00 9.586864304503623657e+01
-2.862945321246975094e+00 9.584332546565742916e+01
-2.861911443828526025e+00 9.581800894012823733e+01
-2.860877561347107800e+00 9.579269346739718571e+01
-2.859843673800715358e+00 9.576737904666424583e+01
-2.858809781187339194e+00 9.574206567692364445e+01
-2.857775883504972469e+00 9.571675335815253050e+01
-2.856741980751601684e+00 9.569144208902514492e+01
-2.855708072925217778e+00 9.566613186858144502e+01
-2.854674160023806362e+00 9.564082269627283495e+01
-2.853640242045356601e+00 9.561551457164213730e+01
-2.852606318987850997e+00 9.559020749370648673e+01
-2.851572390849272498e+00 9.556490146130008156e+01
-2.850538457627605826e+00 9.553959647462868077e+01
-2.849504519320832152e+00 9.551429253202361735e+01
-2.848470575926930426e+00 9.548898963241056492e+01
-2.847436627443880930e+00 9.546368777588097032e+01
-2.846402673869661282e+00 9.543838696177193981e+01
-2.845368715202249099e+00 9.541308718873483485e+01
-2.844334751439619335e+00 9.538778845576392484e+01
-2.843300782579745167e+00 9.536249076272203240e+01
-2.842266808620602436e+00 9.533719410906057590e+01
-2.841232829560160322e+00 9.531189849315664731e+01
-2.840198845396391114e+00 9.528660391421018971e+01
-2.839164856127265768e+00 9.526131037251836631e+01
-2.838130861750749911e+00 9.523601786664112012e+01
-2.837096862264813169e+00 9.521072639534411053e+01
-2.836062857667421611e+00 9.518543595842160698e+01
-2.835028847956539089e+00 9.516014655537074418e+01
-2.833994833130129454e+00 9.513485818502576308e+01
-2.832960813186155224e+00 9.510957084633517411e+01
-2.831926788122578476e+00 9.508428453902469357e+01
-2.830892757937359061e+00 9.505899926142566869e+01
-2.829858722628470158e+00 9.503371501454387271e+01
-2.828824682193828099e+00 9.500843179677922024e+01
-2.827790636631430932e+00 9.498314960584592370e+01
-2.826756585939220301e+00 9.495786844270399740e+01
-2.825722530115148956e+00 9.493258830634771073e+01
-2.824688469157172754e+00 9.490730919556555989e+01
-2.823654403063240448e+00 9.488203110969467957e+01
-2.822620331831304341e+00 9.485675404795787813e+01
-2.821586255459314962e+00 9.483147800960085760e+01
-2.820552173945219288e+00 9.480620299439502219e+01
-2.819518087286964292e+00 9.478092900069459859e+01
-2.818483995482495619e+00 9.475565602811099097e+01
-2.817449898529760244e+00 9.473038407604988720e+01
-2.816415796426697593e+00 9.470511314327696084e+01
-2.815381689171253310e+00 9.467984322919788553e+01
-2.814347576761367709e+00 9.465457433353839178e+01
-2.813313459194979327e+00 9.462930645506411054e+01
-2.812279336470028479e+00 9.460403959258644591e+01
-2.811245208584452371e+00 9.457877374592251840e+01
-2.810211075536185543e+00 9.455350891418086690e+01
-2.809176937323165202e+00 9.452824509656144869e+01
-2.808142793943324111e+00 9.450298229233283109e+01
-2.807108645394595037e+00 9.447772050046636139e+01
-2.806074491674909854e+00 9.445245972050491901e+01
-2.805040332782197332e+00 9.442719995173986547e+01
-2.804006168714388458e+00 9.440194119270830697e+01
-2.802971999469410225e+00 9.437668344327309455e+01
-2.801937825045188291e+00 9.435142670254275288e+01
-2.800903645439650091e+00 9.432617096992296979e+01
-2.799869460650717734e+00 9.430091624415655360e+01
-2.798835270676314657e+00 9.427566252444347583e+01
-2.797801075514363855e+00 9.425040981064658752e+01
-2.796766875162784327e+00 9.422515810166869699e+01
-2.795732669619495514e+00 9.419990739634403099e+01
-2.794698458882417302e+00 9.417465769414687315e+01
-2.793664242949463805e+00 9.414940899459719503e+01
-2.792630021818553576e+00 9.412416129668923759e+01
-2.791595795487598064e+00 9.409891459957724180e+01
-2.790561563954512714e+00 9.407366890248405866e+01
-2.789527327217207642e+00 9.404842420467821285e+01
-2.788493085273595185e+00 9.402318050542822903e+01
-2.787458838121583682e+00 9.399793780370552554e+01
-2.786424585759082806e+00 9.397269609896149234e+01
-2.785390328183998676e+00 9.394745539064753359e+01
-2.784356065394237856e+00 9.392221567759789025e+01
-2.783321797387704244e+00 9.389697695908110120e+01
-2.782287524162301295e+00 9.387173923418284005e+01
-2.781253245715931133e+00 9.384650250256024151e+01
-2.780218962046495434e+00 9.382126676318469549e+01
-2.779184673151893659e+00 9.379603201502757770e+01
-2.778150379030023487e+00 9.377079825783744127e+01
-2.777116079678782157e+00 9.374556549019710872e+01
-2.776081775096068682e+00 9.372033371180940264e+01
-2.775047465279772307e+00 9.369510292214859248e+01
-2.774013150227791602e+00 9.366987311947747230e+01
-2.772978829938016254e+00 9.364464430372746051e+01
-2.771944504408338616e+00 9.361941647405279809e+01
-2.770910173636647489e+00 9.359418962947060550e+01
-2.769875837620831671e+00 9.356896376934085424e+01
-2.768841496358779963e+00 9.354373889277206899e+01
-2.767807149848375836e+00 9.351851499905563969e+01
-2.766772798087506757e+00 9.349329208732298468e+01
-2.765738441074054421e+00 9.346807015679691233e+01
-2.764704078805902299e+00 9.344284920690597573e+01
-2.763669711280931196e+00 9.341762923680441588e+01
-2.762635338497022364e+00 9.339241024557792059e+01
-2.761600960452051723e+00 9.336719223192356765e+01
-2.760566577143899192e+00 9.334197519611566918e+01
-2.759532188570439359e+00 9.331675913701130298e+01
-2.758497794729548147e+00 9.329154405344472423e+01
-2.757463395619098367e+00 9.326632994457015968e+01
-2.756428991236962833e+00 9.324111681004475827e+01
-2.755394581581013025e+00 9.321590464906849149e+01
-2.754360166649119090e+00 9.319069346045272084e+01
-2.753325746439149846e+00 9.316548324394601366e+01
-2.752291320948970998e+00 9.314027399838259669e+01
-2.751256890176450476e+00 9.311506572319103725e+01
-2.750222454119452209e+00 9.308985841713699472e+01
-2.749188012775840573e+00 9.306465207974044063e+01
-2.748153566143476834e+00 9.303944671036134650e+01
-2.747119114220223590e+00 9.301424230822253492e+01
-2.746084657003939888e+00 9.298903887222684261e+01
-2.745050194492485218e+00 9.296383640157419848e+01
-2.744015726683715073e+00 9.293863489603604933e+01
-2.742981253575487610e+00 9.291343435419518926e+01
-2.741946775165657435e+00 9.288823477543444085e+01
-2.740912291452076488e+00 9.286303615913664089e+01
-2.739877802432598486e+00 9.283783850441032826e+01
-2.738843308105074481e+00 9.281264181054689288e+01
-2.737808808467353305e+00 9.278744607649485943e+01
-2.736774303517284679e+00 9.276225130170564626e+01
-2.735739793252715213e+00 9.273705748542492699e+01
-2.734705277671491075e+00 9.271186462662410577e+01
-2.733670756771457100e+00 9.268667272445739513e+01
-2.732636230550455458e+00 9.266148177867339086e+01
-2.731601699006330541e+00 9.263629178808345443e+01
-2.730567162136922743e+00 9.261110275156755733e+01
-2.729532619940070237e+00 9.258591466907995482e+01
-2.728498072413612086e+00 9.256072753938633468e+01
-2.727463519555386462e+00 9.253554136173237055e+01
-2.726428961363227987e+00 9.251035613522660128e+01
-2.725394397834972171e+00 9.248517185941184948e+01
-2.724359828968451858e+00 9.245998853339666823e+01
-2.723325254761497671e+00 9.243480615603813533e+01
-2.722290675211942457e+00 9.240962472683339968e+01
-2.721256090317614174e+00 9.238444424493668805e+01
-2.720221500076343002e+00 9.235926470947939038e+01
-2.719186904485952905e+00 9.233408611973005975e+01
-2.718152303544272730e+00 9.230890847514010034e+01
-2.717117697249122887e+00 9.228373177477233469e+01
-2.716083085598329561e+00 9.225855601755242219e+01
-2.715048468589714492e+00 9.223338120270318541e+01
-2.714013846221095871e+00 9.220820732983605694e+01
-2.712979218490295441e+00 9.218303439789954723e+01
-2.711944585395129614e+00 9.215786240620791148e+01
-2.710909946933414361e+00 9.213269135370967433e+01
-2.709875303102966981e+00 9.210752123992483575e+01
-2.708840653901600781e+00 9.208235206400763673e+01
-2.707805999327126845e+00 9.205718382483802031e+01
-2.706771339377359364e+00 9.203201652202740490e+01
-2.705736674050105872e+00 9.200685015463862726e+01
-2.704702003343177008e+00 9.198168472168875098e+01
-2.703667327254379860e+00 9.195652022249207391e+01
-2.702632645781520626e+00 9.193135665661426970e+01
-2.701597958922405063e+00 9.190619402266098348e+01
-2.700563266674834928e+00 9.188103232028937839e+01
-2.699528569036613312e+00 9.185587154860795067e+01
-2.698493866005543307e+00 9.183071170635953706e+01
-2.697459157579422673e+00 9.180555279342982544e+01
-2.696424443756050060e+00 9.178039480865305677e+01
-2.695389724533224562e+00 9.175523775125206782e+01
-2.694354999908739057e+00 9.173008162076969541e+01
-2.693320269880391304e+00 9.170492641585730098e+01
-2.692285534445971074e+00 9.167977213585199081e+01
-2.691250793603272573e+00 9.165461878038806276e+01
-2.690216047350086015e+00 9.162946634818544567e+01
-2.689181295684201611e+00 9.160431483853554369e+01
-2.688146538603406910e+00 9.157916425084404466e+01
-2.687111776105487682e+00 9.155401458428805483e+01
-2.686077008188231030e+00 9.152886583783896413e+01
-2.685042234849419174e+00 9.150371801058244614e+01
-2.684007456086836996e+00 9.147857110226705402e+01
-2.682972671898264494e+00 9.145342511190990820e+01
-2.681937882281482555e+00 9.142828003850524965e+01
-2.680903087234269400e+00 9.140313588107015619e+01
-2.679868286754404139e+00 9.137799263935322358e+01
-2.678833480839661885e+00 9.135285031225723174e+01
-2.677798669487817307e+00 9.132770889884501742e+01
-2.676763852696644186e+00 9.130256839840798477e+01
-2.675729030463915414e+00 9.127742881037465850e+01
-2.674694202787401220e+00 9.125229013367072639e+01
-2.673659369664872720e+00 9.122715236777045789e+01
-2.672624531094096589e+00 9.120201551159949815e+01
-2.671589687072841279e+00 9.117687956419781869e+01
-2.670554837598871689e+00 9.115174452533685212e+01
-2.669519982669951830e+00 9.112661039407939256e+01
-2.668485122283844380e+00 9.110147716909969517e+01
-2.667450256438314238e+00 9.107634484987200096e+01
-2.666415385131117866e+00 9.105121343568772829e+01
-2.665380508360016165e+00 9.102608292586111816e+01
-2.664345626122767374e+00 9.100095331940929100e+01
-2.663310738417127510e+00 9.097582461560077149e+01
-2.662275845240850369e+00 9.095069681358981484e+01
-2.661240946591691969e+00 9.092556991237066200e+01
-2.660206042467403442e+00 9.090044391150901504e+01
-2.659171132865735032e+00 9.087531880999911493e+01
-2.658136217784439648e+00 9.085019460704093319e+01
-2.657101297221262204e+00 9.082507130197157608e+01
-2.656066371173950280e+00 9.079994889360243349e+01
-2.655031439640253232e+00 9.077482738163632803e+01
-2.653996502617911535e+00 9.074970676511324541e+01
-2.652961560104669658e+00 9.072458704293599396e+01
-2.651926612098269409e+00 9.069946821467026155e+01
-2.650891658596450373e+00 9.067435027917314017e+01
-2.649856699596953469e+00 9.064923323594175031e+01
-2.648821735097515173e+00 9.062411708403892874e+01
-2.647786765095871520e+00 9.059900182255033485e+01
-2.646751789589759429e+00 9.057388745090452176e+01
-2.645716808576909607e+00 9.054877396793571620e+01
-2.644681822055057197e+00 9.052366137323249973e+01
-2.643646830021932903e+00 9.049854966594909911e+01
-2.642611832475264766e+00 9.047343884505689005e+01
-2.641576829412781269e+00 9.044832890964158878e+01
-2.640541820832212228e+00 9.042321985949743635e+01
-2.639506806731279021e+00 9.039811169336724106e+01
-2.638471787107709243e+00 9.037300441006240703e+01
-2.637436761959225162e+00 9.034789800942289162e+01
-2.636401731283546379e+00 9.032279249074012739e+01
-2.635366695078395605e+00 9.029768785252832686e+01
-2.634331653341490664e+00 9.027258409437602893e+01
-2.633296606070548940e+00 9.024748121557465197e+01
-2.632261553263286924e+00 9.022237921498128799e+01
-2.631226494917418446e+00 9.019727809213877379e+01
-2.630191431030658666e+00 9.017217784597276875e+01
